
neutral, 2016-09-05T10:10:26
neutral, 2016-09-05T10:10:28
neutral, 2016-09-05T10:10:32
neutral, 2016-09-05T10:10:33
neutral, 2016-09-05T10:10:33
positive, 2016-09-05T10:10:34
neutral, 2016-09-05T10:10:34
neutral, 2016-09-05T10:10:34
positive, 2016-09-05T10:10:34
positive, 2016-09-05T10:10:35
neutral, 2016-09-05T10:10:36
neutral, 2016-09-05T10:10:36
negative, 2016-09-05T10:10:36
positive, 2016-09-05T10:10:38
positive, 2016-09-05T10:10:40
neutral, 2016-09-05T10:10:46
positive, 2016-09-05T10:10:51
neutral, 2016-09-05T10:10:55
neutral, 2016-09-05T10:11:00
neutral, 2016-09-05T10:11:05
neutral, 2016-09-05T10:11:07
neutral, 2016-09-05T10:11:09
neutral, 2016-09-05T10:11:10
neutral, 2016-09-05T10:11:15
neutral, 2016-09-05T10:11:24
neutral, 2016-09-05T10:11:25
neutral, 2016-09-05T10:11:27
negative, 2016-09-05T10:11:28
positive, 2016-09-05T10:11:32
neutral, 2016-09-05T10:11:34
neutral, 2016-09-05T10:11:50
neutral, 2016-09-05T10:11:50
neutral, 2016-09-05T10:11:56
neutral, 2016-09-05T10:12:01
neutral, 2016-09-05T10:12:01
neutral, 2016-09-05T10:12:06
neutral, 2016-09-05T10:12:08
neutral, 2016-09-05T10:12:08
neutral, 2016-09-05T10:12:08
positive, 2016-09-05T10:12:10
positive, 2016-09-05T10:12:17
neutral, 2016-09-05T10:12:21
neutral, 2016-09-05T10:12:21
neutral, 2016-09-05T10:12:21
neutral, 2016-09-05T10:12:21
positive, 2016-09-05T10:12:36
neutral, 2016-09-05T10:12:39
neutral, 2016-09-05T10:12:39
neutral, 2016-09-05T10:12:49
neutral, 2016-09-05T10:13:01
neutral, 2016-09-05T10:13:02
neutral, 2016-09-05T10:13:06
neutral, 2016-09-05T10:13:06
neutral, 2016-09-05T10:13:11
neutral, 2016-09-05T10:13:12
positive, 2016-09-05T10:13:16
positive, 2016-09-05T10:13:30
neutral, 2016-09-05T10:13:32
neutral, 2016-09-05T10:13:37
neutral, 2016-09-05T10:13:41
neutral, 2016-09-05T10:13:49
positive, 2016-09-05T10:13:52
neutral, 2016-09-05T10:14:09
neutral, 2016-09-05T10:14:10
neutral, 2016-09-05T10:14:10
neutral, 2016-09-05T10:14:11
neutral, 2016-09-05T10:14:12
neutral, 2016-09-05T10:14:15
positive, 2016-09-05T10:14:16
neutral, 2016-09-05T10:14:17
neutral, 2016-09-05T10:14:21
neutral, 2016-09-05T10:14:24
neutral, 2016-09-05T10:14:27
neutral, 2016-09-05T10:14:31
neutral, 2016-09-05T10:14:38
positive, 2016-09-05T10:14:39
positive, 2016-09-05T10:14:41
neutral, 2016-09-05T10:14:54
neutral, 2016-09-05T10:14:56
neutral, 2016-09-05T10:14:57
neutral, 2016-09-05T10:14:59
positive, 2016-09-05T10:15:03
positive, 2016-09-05T10:15:04
neutral, 2016-09-05T10:15:05
neutral, 2016-09-05T10:15:05
positive, 2016-09-05T10:15:07
positive, 2016-09-05T10:15:08
neutral, 2016-09-05T10:15:08
neutral, 2016-09-05T10:15:12
neutral, 2016-09-05T10:15:12
neutral, 2016-09-05T10:15:12
neutral, 2016-09-05T10:15:14
positive, 2016-09-05T10:15:15
neutral, 2016-09-05T10:15:17
positive, 2016-09-05T10:15:19
neutral, 2016-09-05T10:15:19
neutral, 2016-09-05T10:15:22
neutral, 2016-09-05T10:15:23
neutral, 2016-09-05T10:15:38
neutral, 2016-09-05T10:15:44
neutral, 2016-09-05T10:15:51
neutral, 2016-09-05T10:15:53
positive, 2016-09-05T10:15:53
neutral, 2016-09-05T10:15:54
neutral, 2016-09-05T10:15:54
neutral, 2016-09-05T10:15:55
neutral, 2016-09-05T10:16:02
positive, 2016-09-05T10:16:02
neutral, 2016-09-05T10:16:04
positive, 2016-09-05T10:16:05
positive, 2016-09-05T10:16:10
positive, 2016-09-05T10:16:12
neutral, 2016-09-05T10:16:19
neutral, 2016-09-05T10:16:20
neutral, 2016-09-05T10:16:21
neutral, 2016-09-05T10:16:31
neutral, 2016-09-05T10:16:46
positive, 2016-09-05T10:16:51
neutral, 2016-09-05T10:16:59
negative, 2016-09-05T10:17:00
positive, 2016-09-05T10:17:02
neutral, 2016-09-05T10:17:12
positive, 2016-09-05T10:17:18
positive, 2016-09-05T10:17:27
positive, 2016-09-05T10:17:33
positive, 2016-09-05T10:17:34
neutral, 2016-09-05T10:17:35
positive, 2016-09-05T10:17:44
neutral, 2016-09-05T10:17:49
neutral, 2016-09-05T10:17:49
neutral, 2016-09-05T10:17:49
neutral, 2016-09-05T10:17:50
neutral, 2016-09-05T10:17:58
neutral, 2016-09-05T10:17:58
neutral, 2016-09-05T10:18:00
neutral, 2016-09-05T10:18:01
neutral, 2016-09-05T10:18:07
neutral, 2016-09-05T10:18:07
neutral, 2016-09-05T10:18:10
neutral, 2016-09-05T10:18:11
positive, 2016-09-05T10:18:16
neutral, 2016-09-05T10:18:17
neutral, 2016-09-05T10:18:17
positive, 2016-09-05T10:18:19
negative, 2016-09-05T10:18:21
positive, 2016-09-05T10:18:40
positive, 2016-09-05T10:18:45
positive, 2016-09-05T10:18:48
positive, 2016-09-05T10:18:48
neutral, 2016-09-05T10:18:50
positive, 2016-09-05T10:18:51
positive, 2016-09-05T10:18:51
positive, 2016-09-05T10:18:54
neutral, 2016-09-05T10:19:01
neutral, 2016-09-05T10:19:03
positive, 2016-09-05T10:19:07
neutral, 2016-09-05T10:19:08
neutral, 2016-09-05T10:19:15
neutral, 2016-09-05T10:19:49
neutral, 2016-09-05T10:19:58
positive, 2016-09-05T10:20:00
neutral, 2016-09-05T10:20:07
positive, 2016-09-05T10:20:10
positive, 2016-09-05T10:20:10
positive, 2016-09-05T10:20:11
neutral, 2016-09-05T10:20:12
neutral, 2016-09-05T10:20:18
neutral, 2016-09-05T10:20:18
neutral, 2016-09-05T10:20:18
neutral, 2016-09-05T10:20:18
neutral, 2016-09-05T10:20:18
neutral, 2016-09-05T10:20:18
neutral, 2016-09-05T10:20:18
neutral, 2016-09-05T10:20:18
neutral, 2016-09-05T10:20:18
neutral, 2016-09-05T10:20:18
neutral, 2016-09-05T10:20:18
neutral, 2016-09-05T10:20:18
neutral, 2016-09-05T10:20:18
neutral, 2016-09-05T10:20:18
neutral, 2016-09-05T10:20:18
neutral, 2016-09-05T10:20:18
neutral, 2016-09-05T10:20:18
neutral, 2016-09-05T10:20:18
neutral, 2016-09-05T10:20:18
neutral, 2016-09-05T10:20:18
neutral, 2016-09-05T10:20:18
positive, 2016-09-05T10:20:20
positive, 2016-09-05T10:20:20
neutral, 2016-09-05T10:20:21
neutral, 2016-09-05T10:20:22
neutral, 2016-09-05T10:20:28
positive, 2016-09-05T10:20:40
neutral, 2016-09-05T10:20:41
positive, 2016-09-05T10:20:41
neutral, 2016-09-05T10:20:42
neutral, 2016-09-05T10:20:46
neutral, 2016-09-05T10:20:51
neutral, 2016-09-05T10:21:03
neutral, 2016-09-05T10:21:05
neutral, 2016-09-05T10:21:13
neutral, 2016-09-05T10:21:42
negative, 2016-09-05T10:21:43
positive, 2016-09-05T10:21:52
negative, 2016-09-05T10:21:53
neutral, 2016-09-05T10:21:59
neutral, 2016-09-05T10:22:01
positive, 2016-09-05T10:22:04
neutral, 2016-09-05T10:22:15
positive, 2016-09-05T10:22:21
neutral, 2016-09-05T10:22:21
neutral, 2016-09-05T10:22:23
positive, 2016-09-05T10:22:32
positive, 2016-09-05T10:22:44
negative, 2016-09-05T10:22:44
positive, 2016-09-05T10:22:45
neutral, 2016-09-05T10:23:05
positive, 2016-09-05T10:23:05
positive, 2016-09-05T10:23:11
neutral, 2016-09-05T10:23:13
neutral, 2016-09-05T10:23:40
neutral, 2016-09-05T10:23:49
neutral, 2016-09-05T10:23:52
positive, 2016-09-05T10:23:53
neutral, 2016-09-05T10:23:55
neutral, 2016-09-05T10:23:58
neutral, 2016-09-05T10:24:02
neutral, 2016-09-05T10:24:04
neutral, 2016-09-05T10:24:09
neutral, 2016-09-05T10:24:11
neutral, 2016-09-05T10:24:13
positive, 2016-09-05T10:24:15
neutral, 2016-09-05T10:24:21
neutral, 2016-09-05T10:24:22
neutral, 2016-09-05T10:24:38
neutral, 2016-09-05T10:24:39
positive, 2016-09-05T10:24:51
positive, 2016-09-05T10:24:52
positive, 2016-09-05T10:24:55
neutral, 2016-09-05T10:25:09
neutral, 2016-09-05T10:25:09
negative, 2016-09-05T10:25:10
neutral, 2016-09-05T10:25:16
neutral, 2016-09-05T10:25:18
negative, 2016-09-05T10:25:30
neutral, 2016-09-05T10:25:30
positive, 2016-09-05T10:25:42
positive, 2016-09-05T10:25:48
neutral, 2016-09-05T10:25:53
neutral, 2016-09-05T10:26:04
neutral, 2016-09-05T10:26:23
neutral, 2016-09-05T10:26:27
positive, 2016-09-05T10:26:27
positive, 2016-09-05T10:26:36
neutral, 2016-09-05T10:26:45
neutral, 2016-09-05T10:26:46
neutral, 2016-09-05T10:26:59
neutral, 2016-09-05T10:27:02
neutral, 2016-09-05T10:27:10
positive, 2016-09-05T10:27:11
neutral, 2016-09-05T10:27:19
neutral, 2016-09-05T10:27:26
neutral, 2016-09-05T10:27:37
neutral, 2016-09-05T10:27:50
positive, 2016-09-05T10:27:51
neutral, 2016-09-05T10:27:54
neutral, 2016-09-05T10:27:55
neutral, 2016-09-05T10:28:02
neutral, 2016-09-05T10:28:05
positive, 2016-09-05T10:28:09
neutral, 2016-09-05T10:28:12
neutral, 2016-09-05T10:28:15
neutral, 2016-09-05T10:28:15
positive, 2016-09-05T10:28:21
neutral, 2016-09-05T10:28:28
positive, 2016-09-05T10:28:30
positive, 2016-09-05T10:28:40
neutral, 2016-09-05T10:28:41
neutral, 2016-09-05T10:28:44
neutral, 2016-09-05T10:28:45
positive, 2016-09-05T10:28:49
neutral, 2016-09-05T10:28:50
neutral, 2016-09-05T10:28:52
positive, 2016-09-05T10:28:53
neutral, 2016-09-05T10:28:53
positive, 2016-09-05T10:28:57
neutral, 2016-09-05T10:29:03
neutral, 2016-09-05T10:29:03
neutral, 2016-09-05T10:29:07
positive, 2016-09-05T10:29:07
neutral, 2016-09-05T10:29:07
neutral, 2016-09-05T10:29:09
neutral, 2016-09-05T10:29:09
neutral, 2016-09-05T10:29:31
positive, 2016-09-05T10:29:33
positive, 2016-09-05T10:29:34
neutral, 2016-09-05T10:29:47
positive, 2016-09-05T10:30:00
neutral, 2016-09-05T10:30:02
neutral, 2016-09-05T10:30:03
neutral, 2016-09-05T10:30:04
neutral, 2016-09-05T10:30:04
neutral, 2016-09-05T10:30:04
neutral, 2016-09-05T10:30:05
neutral, 2016-09-05T10:30:05
neutral, 2016-09-05T10:30:05
positive, 2016-09-05T10:30:06
positive, 2016-09-05T10:30:06
neutral, 2016-09-05T10:30:08
neutral, 2016-09-05T10:30:08
neutral, 2016-09-05T10:30:09
positive, 2016-09-05T10:30:10
neutral, 2016-09-05T10:30:10
neutral, 2016-09-05T10:30:10
neutral, 2016-09-05T10:30:11
negative, 2016-09-05T10:30:11
neutral, 2016-09-05T10:30:13
neutral, 2016-09-05T10:30:14
neutral, 2016-09-05T10:30:15
neutral, 2016-09-05T10:30:17
neutral, 2016-09-05T10:30:18
neutral, 2016-09-05T10:30:18
positive, 2016-09-05T10:30:19
neutral, 2016-09-05T10:30:21
neutral, 2016-09-05T10:30:24
positive, 2016-09-05T10:30:24
neutral, 2016-09-05T10:30:26
positive, 2016-09-05T10:30:27
neutral, 2016-09-05T10:30:27
neutral, 2016-09-05T10:30:29
positive, 2016-09-05T10:30:30
neutral, 2016-09-05T10:30:37
neutral, 2016-09-05T10:30:37
neutral, 2016-09-05T10:30:43
neutral, 2016-09-05T10:30:43
neutral, 2016-09-05T10:30:45
neutral, 2016-09-05T10:30:46
neutral, 2016-09-05T10:30:47
neutral, 2016-09-05T10:30:47
positive, 2016-09-05T10:30:47
neutral, 2016-09-05T10:30:48
neutral, 2016-09-05T10:30:50
neutral, 2016-09-05T10:30:50
neutral, 2016-09-05T10:30:50
neutral, 2016-09-05T10:30:50
neutral, 2016-09-05T10:30:50
neutral, 2016-09-05T10:30:50
neutral, 2016-09-05T10:30:50
neutral, 2016-09-05T10:30:50
neutral, 2016-09-05T10:30:50
neutral, 2016-09-05T10:30:50
neutral, 2016-09-05T10:30:50
neutral, 2016-09-05T10:30:50
neutral, 2016-09-05T10:30:50
neutral, 2016-09-05T10:30:50
neutral, 2016-09-05T10:30:50
neutral, 2016-09-05T10:30:50
neutral, 2016-09-05T10:30:50
neutral, 2016-09-05T10:30:50
neutral, 2016-09-05T10:30:50
neutral, 2016-09-05T10:30:50
neutral, 2016-09-05T10:30:50
neutral, 2016-09-05T10:30:50
neutral, 2016-09-05T10:30:52
neutral, 2016-09-05T10:30:53
positive, 2016-09-05T10:30:54
neutral, 2016-09-05T10:30:55
neutral, 2016-09-05T10:30:55
positive, 2016-09-05T10:30:55
neutral, 2016-09-05T10:30:56
neutral, 2016-09-05T10:30:56
neutral, 2016-09-05T10:30:56
neutral, 2016-09-05T10:30:57
neutral, 2016-09-05T10:31:09
neutral, 2016-09-05T10:31:14
neutral, 2016-09-05T10:31:15
neutral, 2016-09-05T10:31:19
neutral, 2016-09-05T10:31:21
positive, 2016-09-05T10:31:41
neutral, 2016-09-05T10:31:41
neutral, 2016-09-05T10:31:44
neutral, 2016-09-05T10:31:45
positive, 2016-09-05T10:31:46
neutral, 2016-09-05T10:31:46
neutral, 2016-09-05T10:31:47
neutral, 2016-09-05T10:31:48
neutral, 2016-09-05T10:31:49
neutral, 2016-09-05T10:31:49
positive, 2016-09-05T10:31:51
negative, 2016-09-05T10:31:52
neutral, 2016-09-05T10:31:58
neutral, 2016-09-05T10:32:03
neutral, 2016-09-05T10:32:03
neutral, 2016-09-05T10:32:03
neutral, 2016-09-05T10:32:04
neutral, 2016-09-05T10:32:05
neutral, 2016-09-05T10:32:04
neutral, 2016-09-05T10:32:05
neutral, 2016-09-05T10:32:05
neutral, 2016-09-05T10:32:08
positive, 2016-09-05T10:32:11
positive, 2016-09-05T10:32:11
neutral, 2016-09-05T10:32:13
neutral, 2016-09-05T10:32:13
neutral, 2016-09-05T10:32:14
neutral, 2016-09-05T10:32:16
negative, 2016-09-05T10:32:24
positive, 2016-09-05T10:32:27
neutral, 2016-09-05T10:32:27
neutral, 2016-09-05T10:32:30
neutral, 2016-09-05T10:32:30
neutral, 2016-09-05T10:32:42
neutral, 2016-09-05T10:32:44
positive, 2016-09-05T10:32:47
positive, 2016-09-05T10:32:48
neutral, 2016-09-05T10:32:57
positive, 2016-09-05T10:32:58
negative, 2016-09-05T10:32:59
negative, 2016-09-05T10:32:59
negative, 2016-09-05T10:32:59
negative, 2016-09-05T10:33:02
neutral, 2016-09-05T10:33:09
positive, 2016-09-05T10:33:17
negative, 2016-09-05T10:33:20
neutral, 2016-09-05T10:33:22
positive, 2016-09-05T10:33:38
neutral, 2016-09-05T10:33:39
neutral, 2016-09-05T10:33:40
neutral, 2016-09-05T10:33:41
neutral, 2016-09-05T10:33:41
neutral, 2016-09-05T10:33:42
positive, 2016-09-05T10:33:42
neutral, 2016-09-05T10:33:45
neutral, 2016-09-05T10:33:46
neutral, 2016-09-05T10:33:53
positive, 2016-09-05T10:34:01
positive, 2016-09-05T10:34:01
positive, 2016-09-05T10:34:08
neutral, 2016-09-05T10:34:09
neutral, 2016-09-05T10:34:10
negative, 2016-09-05T10:34:14
neutral, 2016-09-05T10:34:14
neutral, 2016-09-05T10:34:19
neutral, 2016-09-05T10:34:23
neutral, 2016-09-05T10:34:25
neutral, 2016-09-05T10:34:39
positive, 2016-09-05T10:34:42
neutral, 2016-09-05T10:34:48
neutral, 2016-09-05T10:34:50
neutral, 2016-09-05T10:35:02
negative, 2016-09-05T10:35:02
neutral, 2016-09-05T10:35:05
neutral, 2016-09-05T10:35:08
neutral, 2016-09-05T10:35:09
neutral, 2016-09-05T10:35:12
neutral, 2016-09-05T10:35:16
negative, 2016-09-05T10:35:17
neutral, 2016-09-05T10:35:23
positive, 2016-09-05T10:35:25
neutral, 2016-09-05T10:35:40
neutral, 2016-09-05T10:35:42
neutral, 2016-09-05T10:35:53
positive, 2016-09-05T10:35:54
negative, 2016-09-05T10:35:55
positive, 2016-09-05T10:35:59
neutral, 2016-09-05T10:36:05
neutral, 2016-09-05T10:36:10
neutral, 2016-09-05T10:36:12
neutral, 2016-09-05T10:36:12
neutral, 2016-09-05T10:36:13
positive, 2016-09-05T10:36:30
positive, 2016-09-05T10:36:40
neutral, 2016-09-05T10:36:54
positive, 2016-09-05T10:36:55
negative, 2016-09-05T10:37:10
neutral, 2016-09-05T10:37:12
positive, 2016-09-05T10:37:20
positive, 2016-09-05T10:37:21
neutral, 2016-09-05T10:37:25
neutral, 2016-09-05T10:37:25
neutral, 2016-09-05T10:37:33
negative, 2016-09-05T10:37:36
neutral, 2016-09-05T10:37:37
neutral, 2016-09-05T10:37:42
neutral, 2016-09-05T10:37:43
positive, 2016-09-05T10:37:45
positive, 2016-09-05T10:37:45
neutral, 2016-09-05T10:37:51
positive, 2016-09-05T10:37:52
neutral, 2016-09-05T10:37:52
positive, 2016-09-05T10:38:00
neutral, 2016-09-05T10:38:04
neutral, 2016-09-05T10:38:04
neutral, 2016-09-05T10:38:07
neutral, 2016-09-05T10:38:11
neutral, 2016-09-05T10:38:11
positive, 2016-09-05T10:38:21
neutral, 2016-09-05T10:38:22
neutral, 2016-09-05T10:38:22
neutral, 2016-09-05T10:38:23
positive, 2016-09-05T10:38:32
neutral, 2016-09-05T10:38:35
neutral, 2016-09-05T10:38:38
neutral, 2016-09-05T10:38:39
neutral, 2016-09-05T10:38:40
positive, 2016-09-05T10:38:41
neutral, 2016-09-05T10:38:43
neutral, 2016-09-05T10:38:48
positive, 2016-09-05T10:38:48
positive, 2016-09-05T10:38:52
neutral, 2016-09-05T10:38:53
positive, 2016-09-05T10:38:54
neutral, 2016-09-05T10:38:58
neutral, 2016-09-05T10:38:58
neutral, 2016-09-05T10:38:58
neutral, 2016-09-05T10:39:00
positive, 2016-09-05T10:39:01
neutral, 2016-09-05T10:39:01
neutral, 2016-09-05T10:39:02
neutral, 2016-09-05T10:39:02
positive, 2016-09-05T10:39:11
neutral, 2016-09-05T10:39:16
neutral, 2016-09-05T10:39:17
positive, 2016-09-05T10:39:18
neutral, 2016-09-05T10:39:18
positive, 2016-09-05T10:39:24
neutral, 2016-09-05T10:39:26
neutral, 2016-09-05T10:39:31
positive, 2016-09-05T10:39:36
neutral, 2016-09-05T10:39:47
neutral, 2016-09-05T10:39:56
positive, 2016-09-05T10:40:00
positive, 2016-09-05T10:40:02
neutral, 2016-09-05T10:40:03
positive, 2016-09-05T10:40:10
positive, 2016-09-05T10:40:12
positive, 2016-09-05T10:40:16
neutral, 2016-09-05T10:40:17
neutral, 2016-09-05T10:40:17
neutral, 2016-09-05T10:40:17
neutral, 2016-09-05T10:40:17
neutral, 2016-09-05T10:40:17
neutral, 2016-09-05T10:40:17
neutral, 2016-09-05T10:40:17
neutral, 2016-09-05T10:40:17
neutral, 2016-09-05T10:40:17
neutral, 2016-09-05T10:40:17
neutral, 2016-09-05T10:40:17
neutral, 2016-09-05T10:40:17
neutral, 2016-09-05T10:40:17
neutral, 2016-09-05T10:40:17
neutral, 2016-09-05T10:40:17
neutral, 2016-09-05T10:40:17
neutral, 2016-09-05T10:40:17
neutral, 2016-09-05T10:40:17
neutral, 2016-09-05T10:40:17
neutral, 2016-09-05T10:40:17
neutral, 2016-09-05T10:40:17
positive, 2016-09-05T10:40:20
